conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/skill/S6.7.2,creëren van materialen om producten te maken,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.7.2
SkillGroup,http://data.europa.eu/esco/skill/S6.7.3,gladmaken van oppervlakken van voorwerpen en apparatuur,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.7.3
SkillGroup,http://data.europa.eu/esco/skill/S6.7.4,gebruikmaken van precisie-instrumenten,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.7.4
SkillGroup,http://data.europa.eu/esco/skill/S6.7.5,"hameren, spijkeren en vastnagelen",,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.7.5
SkillGroup,http://data.europa.eu/esco/skill/S6.8,"positioneren van materialen, gereedschap en apparatuur",,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.8
SkillGroup,http://data.europa.eu/esco/skill/S6.8.0,"positioneren van materialen, gereedschap en apparatuur",,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.8.0
SkillGroup,http://data.europa.eu/esco/skill/S6.8.1,positioneren van gereedschap en apparatuur,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.8.1
SkillGroup,http://data.europa.eu/esco/skill/S6.8.2,positioneren van werkstukken en materialen,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.8.2
SkillGroup,http://data.europa.eu/esco/skill/S6.9,omgaan met dieren,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.9
SkillGroup,http://data.europa.eu/esco/skill/S6.9.0,omgaan met dieren,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.9.0
SkillGroup,http://data.europa.eu/esco/skill/S6.9.1,verzorgen en fokken van dieren,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.9.1
SkillGroup,http://data.europa.eu/esco/skill/S6.9.2,verzorgen en fokken van waterdieren,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.9.2
SkillGroup,http://data.europa.eu/esco/skill/S6.9.3,verplaatsen en hoeden van dieren,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.9.3
SkillGroup,http://data.europa.eu/esco/skill/S6.9.4,"jagen op, vangen en slachten van dieren",,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.9.4
SkillGroup,http://data.europa.eu/esco/skill/S6.9.5,voeden en verzorgen van dieren,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.9.5
SkillGroup,http://data.europa.eu/esco/skill/S6.9.6,trainen van dieren,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.9.6
SkillGroup,http://data.europa.eu/esco/skill/S6.9.7,verschaffen van therapie en diergeneeskundige behandeling voor dieren,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.9.7
SkillGroup,http://data.europa.eu/esco/skill/S7,bouwen,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7
SkillGroup,http://data.europa.eu/esco/skill/S7.0,bouwen,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.0
SkillGroup,http://data.europa.eu/esco/skill/S7.0.0,bouwen,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.0.0
SkillGroup,http://data.europa.eu/esco/skill/S7.1,bouwen en repareren van constructies,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.1
SkillGroup,http://data.europa.eu/esco/skill/S7.1.0,bouwen en repareren van constructies,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.1.0
SkillGroup,http://data.europa.eu/esco/skill/S7.1.1,aanbrengen van metselwerkmaterialen voor de bouw,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.1.1
SkillGroup,http://data.europa.eu/esco/skill/S7.1.2,monteren van metalen bouwelementen,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.1.2
SkillGroup,http://data.europa.eu/esco/skill/S7.1.3,monteren van houten bouwelementen,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.1.3
SkillGroup,http://data.europa.eu/esco/skill/S7.1.4,aanbrengen van betonelementen,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.1.4
SkillGroup,http://data.europa.eu/esco/skill/S7.1.5,aanbrengen van dakbedekking,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.1.5
SkillGroup,http://data.europa.eu/esco/skill/S7.1.6,verbinden van onderdelen met behulp van las- en soldeertechnieken,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.1.6
SkillGroup,http://data.europa.eu/esco/skill/S7.1.7,monteren en assembleren van bouwelementen,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.1.7
SkillGroup,http://data.europa.eu/esco/skill/S7.1.8,monteren en assembleren van takelapparatuur,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.1.8
SkillGroup,http://data.europa.eu/esco/skill/S7.2,installeren van binnen- of buiteninfrastructuur,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.2
SkillGroup,http://data.europa.eu/esco/skill/S7.2.0,installeren van binnen- of buiteninfrastructuur,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.2.0
SkillGroup,http://data.europa.eu/esco/skill/S7.2.1,"installeren van verwarmings-, ventilatie- en airconditioningsapparatuur",,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.2.1
SkillGroup,http://data.europa.eu/esco/skill/S7.2.2,installeren van apparatuur en systemen voor loodgieterswerk en leidingen,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.2.2
SkillGroup,http://data.europa.eu/esco/skill/S7.2.3,aanbrengen van isolatiemateriaal,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.2.3
SkillGroup,http://data.europa.eu/esco/skill/S7.3,afwerken van binnen- of buitenconstructies,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.3
SkillGroup,http://data.europa.eu/esco/skill/S7.3.0,afwerken van binnen- of buitenconstructies,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.3.0
SkillGroup,http://data.europa.eu/esco/skill/S7.3.1,aanbrengen van materiaal om gaten in oppervlakken op te vullen,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.3.1
SkillGroup,http://data.europa.eu/esco/skill/S7.3.2,aanbrengen van gestructureerde coatings en metselcoatings,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.3.2
SkillGroup,http://data.europa.eu/esco/skill/S7.3.3,aanbrengen van beschermende en decoratieve oplossingen of coatings,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.3.3
SkillGroup,http://data.europa.eu/esco/skill/S7.3.4,plaatsen van vloer- en muurbekleding,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.3.4
SkillGroup,http://data.europa.eu/esco/skill/S8,werken met machines en gespecialiseerde apparatuur,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8
SkillGroup,http://data.europa.eu/esco/skill/S8.0,werken met machines en gespecialiseerde apparatuur,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.0
SkillGroup,http://data.europa.eu/esco/skill/S8.0.0,werken met machines en gespecialiseerde apparatuur,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.0.0
SkillGroup,http://data.europa.eu/esco/skill/S8.1,bedienen van mobiele installaties,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.1
SkillGroup,http://data.europa.eu/esco/skill/S8.1.0,bedienen van mobiele installaties,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.1.0
SkillGroup,http://data.europa.eu/esco/skill/S8.1.1,bedienen van grondverzetmachines,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.1.1
SkillGroup,http://data.europa.eu/esco/skill/S8.1.2,bedienen van land- of bosbouwmachines,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.1.2
SkillGroup,http://data.europa.eu/esco/skill/S8.1.3,bedienen van hef- en transportapparatuur,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.1.3
SkillGroup,http://data.europa.eu/esco/skill/S8.2,besturen van voertuigen,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.2
SkillGroup,http://data.europa.eu/esco/skill/S8.2.0,besturen van voertuigen,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.2.0
SkillGroup,http://data.europa.eu/esco/skill/S8.2.1,besturen van zware voertuigen,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.2.1
SkillGroup,http://data.europa.eu/esco/skill/S8.2.2,besturen van lichte voertuigen,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.2.2
SkillGroup,http://data.europa.eu/esco/skill/S8.2.3,bedienen van spoorwegvoertuigen,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.2.3
SkillGroup,http://data.europa.eu/esco/skill/S8.3,bedienen van watervaartuigen,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.3
SkillGroup,http://data.europa.eu/esco/skill/S8.3.0,bedienen van watervaartuigen,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.3.0
SkillGroup,http://data.europa.eu/esco/skill/S8.4,bedienen van machines voor het winnen en verwerken van grondstoffen,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.4
SkillGroup,http://data.europa.eu/esco/skill/S8.4.0,bedienen van machines voor het winnen en verwerken van grondstoffen,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.4.0
SkillGroup,http://data.europa.eu/esco/skill/S8.4.1,"bedienen van mijnbouw-, boor- en delfstofmachines",,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.4.1
SkillGroup,http://data.europa.eu/esco/skill/S8.4.2,bedienen van machines voor het verwerken en afwerken van metaal,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.4.2
SkillGroup,http://data.europa.eu/esco/skill/S8.4.3,bedienen van pompsystemen en -apparatuur,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.4.3
SkillGroup,http://data.europa.eu/esco/skill/S8.4.4,bedienen van apparatuur voor energieproductie en -distributie,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.4.4
SkillGroup,http://data.europa.eu/esco/skill/S8.4.5,"bedienen van systemen en apparatuur voor de verwerking van aardolie, chemicaliën en water",,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.4.5
SkillGroup,http://data.europa.eu/esco/skill/S8.4.6,bedienen van houtbewerkings- en papiermachines,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.4.6
SkillGroup,http://data.europa.eu/esco/skill/S8.4.7,"bedienen van ovens, hoogovens en droogapparatuur",,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.4.7
SkillGroup,http://data.europa.eu/esco/skill/S8.5,bedienen van machines voor de vervaardiging van producten,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.5
SkillGroup,http://data.europa.eu/esco/skill/S8.5.0,bedienen van machines voor de vervaardiging van producten,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.5.0
SkillGroup,http://data.europa.eu/esco/skill/S8.5.1,bedienen van verf- en coatingmachines,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.5.1
SkillGroup,http://data.europa.eu/esco/skill/S8.5.2,bedienen van verpakkingsmachines,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.5.2
SkillGroup,http://data.europa.eu/esco/skill/S8.5.3,"bedienen van machines voor de vervaardiging en behandeling van textiel-, bont- en lederproducten",,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.5.3
SkillGroup,http://data.europa.eu/esco/skill/S8.5.4,bedienen van voedselverwerkingsmachines,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.5.4
SkillGroup,http://data.europa.eu/esco/skill/S8.5.5,bedienen van meng- en scheidingsmachines,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.5.5
SkillGroup,http://data.europa.eu/esco/skill/S8.5.6,bedienen van printapparatuur en fotografische productieapparatuur,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.5.6
SkillGroup,http://data.europa.eu/esco/skill/S8.5.7,"bedienen van apparatuur voor het vormen van metaal, plastic en rubber",,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.5.7
SkillGroup,http://data.europa.eu/esco/skill/S8.5.8,"bedienen van snij-, slijp- en afvlakkingsmachines",,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.5.8
SkillGroup,http://data.europa.eu/esco/skill/S8.6,gebruikmaken van precisie-instrumenten en -apparatuur,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.6
SkillGroup,http://data.europa.eu/esco/skill/S8.6.0,gebruikmaken van precisie-instrumenten en -apparatuur,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.6.0
SkillGroup,http://data.europa.eu/esco/skill/S8.6.1,bedienen van medische apparatuur,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.6.1
SkillGroup,http://data.europa.eu/esco/skill/S8.6.2,bedienen van audiovisuele apparatuur,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.6.2
SkillGroup,http://data.europa.eu/esco/skill/S8.6.3,bedienen van wetenschappelijke apparatuur en laboratoriumapparatuur,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.6.3
SkillGroup,http://data.europa.eu/esco/skill/S8.6.4,bedienen van communicatieapparatuur,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.6.4
SkillGroup,http://data.europa.eu/esco/skill/S8.6.5,bedienen van industriële precisieapparatuur,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.6.5
SkillGroup,http://data.europa.eu/esco/skill/S8.6.6,gebruikmaken van precisiemeetinstrumenten,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.6.6
SkillGroup,http://data.europa.eu/esco/skill/S8.7,"installeren, onderhouden en repareren van mechanische apparatuur",,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.7
SkillGroup,http://data.europa.eu/esco/skill/S8.7.0,"installeren, onderhouden en repareren van mechanische apparatuur",,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.7.0
SkillGroup,http://data.europa.eu/esco/skill/S8.7.1,repareren en installeren van mechanische apparatuur,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.7.1
SkillGroup,http://data.europa.eu/esco/skill/S8.7.2,onderhouden van mechanische apparatuur,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.7.2
SkillGroup,http://data.europa.eu/esco/skill/S8.8,"installeren, onderhouden en repareren van elektrische, elektronische en precisieapparatuur",,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.8
SkillGroup,http://data.europa.eu/esco/skill/S8.8.0,"installeren, onderhouden en repareren van elektrische, elektronische en precisieapparatuur",,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.8.0
SkillGroup,http://data.europa.eu/esco/skill/S8.8.1,"installeren en repareren van elektrische, elektronische en precisieapparatuur",,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.8.1
SkillGroup,http://data.europa.eu/esco/skill/S8.8.2,"onderhouden van elektrische, elektronische en precisieapparatuur",,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.8.2
SkillGroup,http://data.europa.eu/esco/skill/S8.9,bedienen van vliegtuigen,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.9
SkillGroup,http://data.europa.eu/esco/skill/S8.9.0,bedienen van vliegtuigen,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.9.0
SkillGroup,http://data.europa.eu/esco/skill/a06a5a3f-07a9-40b3-bb7b-d93a960b1be5,denken,nadenken,,,2017-02-15T08:50:18Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Vermogen om mentale processen in te zetten om complexe problemen op te lossen en doelen te bereiken, kennis te vergaren en complexe taken uit te voeren.",
SkillGroup,http://data.europa.eu/esco/skill/a90b12b6-248d-487f-be36-c44bd9a032e5,standpunten,"opvattingen
attitudes
zienswijzen",,,2017-02-14T11:53:49Z,,"http://data.europa.eu/esco/concept-scheme/skill-transversal-groups
http://data.europa.eu/esco/concept-scheme/skills",Individuele werkstijlen die van invloed kunnen zijn op hoe goed iemand zijn werk uitvoert.,
SkillGroup,http://data.europa.eu/esco/skill/aeecc330-0be9-419f-bddb-5218de926004,informatie- en communicatietechnologie,"informatie- en communicatietechnologieën
ICT",,,2017-02-13T18:01:23Z,,"http://data.europa.eu/esco/concept-scheme/skill-transversal-groups
http://data.europa.eu/esco/concept-scheme/skills",Het vermogen om doeltreffend gebruik te maken van informatie- en communicatietechnologie om de werkdoelstellingen te halen.,
SkillGroup,http://data.europa.eu/esco/skill/b99e9027-8263-4630-a8f2-d7f400b4149e,rekenvaardigheid/wiskunde,rekenen/wiskunde,,,2017-02-15T09:28:04Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Vermogen om getalsmatige en wiskundige onderwerpen, informatie, ideeën en processen toe te passen om te voldoen aan de eisen van de wereld van onderwijs en opleiding, en van het arbeidsleven; daartoe behoren een begrip van getallen, patronen, vorm en ruimte; en van de taal van de wiskunde, van symbolen, procedures, en denkwijzen die worden gebruikt om concrete doelen te bereiken.",
SkillGroup,http://data.europa.eu/esco/skill/d4fd1061-eb6a-46d6-9aed-374cb0a80a9a,werkomgeving,"werkklimaat
arbeidsklimaat
werkmilieu
arbeidsmilieu",,,2017-02-15T10:34:44Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Kennis van en naleving van organisatorische beleidsmaatregelen gericht op diversiteit, bedrijfsmissie en kwaliteitsnormen.",
SkillGroup,http://data.europa.eu/esco/skill/f5369f2f-e52b-43d8-8d31-79a6c11188d8,creëren van digitale inhoud,"creëren van digitale content
contentcreatie met behulp van software
maken van digitale inhoud
creëren van inhoud met digitale tools
contentcreatie met digitale tools
creëren van inhoud met behulp van software
maken van digitale content",,,2017-02-28T15:49:00Z,,"http://data.europa.eu/esco/concept-scheme/skill-transversal-groups
http://data.europa.eu/esco/concept-scheme/skill-ict-groups
http://data.europa.eu/esco/concept-scheme/skills","Nieuwe inhoud creëren en bewerken (van tekstverwerking tot beeld- en videobewerking); eerder opgedane kennis en inhoud integreren en verder ontwikkelen; creatieve uitingen, mediacontent en programma's produceren; intellectuele-eigendomsrechten tot zich nemen en toepassen.",
